0,8,1.0,0.05782,0.0
0,8,1.1,0.05823,0.0
0,8,1.2,0.05903,0.0
0,8,1.3,0.0584,0.0
0,8,1.4,0.05704,0.0
0,8,1.5,0.05683,0.0
0,8,1.6,0.05754,0.0
0,8,1.7,0.05664,0.0
0,8,1.8,0.0587,0.0
0,8,1.9,0.05719,0.0
0,8,2.0,0.05817,0.0
0,9,0.0,1.0,0.99
0,9,0.1,1.0,0.99
0,9,0.2,1.0,0.99
0,9,0.3,1.0,0.99
0,9,0.4,1.0,0.99
0,9,0.5,1.0,0.99
0,9,0.6,1.0,0.99
0,9,0.7,1.0,0.99
0,9,0.8,1.0,0.99
0,9,0.9,0.56204,0.49
0,9,1.0,0.05684,0.0
0,9,1.1,0.05705,0.0
0,9,1.2,0.05636,0.0
0,9,1.3,0.05565,0.0
0,9,1.4,0.05724,0.0
0,9,1.5,0.05675,0.0
0,9,1.6,0.0564,0.0
0,9,1.7,0.05695,0.0
0,9,1.8,0.05655,0.0
0,9,1.9,0.05702,0.0
0,9,2.0,0.05619,0.0
0,10,0.0,1.0,0.99
0,10,0.1,1.0,0.99
0,10,0.2,1.0,0.99
0,10,0.3,1.0,0.99
0,10,0.4,1.0,0.99
0,10,0.5,1.0,0.99
0,10,0.6,1.0,0.99
0,10,0.7,1.0,0.99
0,10,0.8,1.0,0.99
0,10,0.9,0.55531,0.49
0,10,1.0,0.05559,0.0
0,10,1.1,0.05487,0.0
0,10,1.2,0.05594,0.0
0,10,1.3,0.05571,0.0
0,10,1.4,0.0561,0.0
0,10,1.5,0.05634,0.0
0,10,1.6,0.05654,0.0
0,10,1.7,0.05474,0.0
0,10,1.8,0.05532,0.0
0,10,1.9,0.05577,0.0
0,10,2.0,0.05523,0.0
0,11,0.0,1.0,0.99
0,11,0.1,1.0,0.99
0,11,0.2,1.0,0.99
0,11,0.3,1.0,0.99
0,11,0.4,1.0,0.99
0,11,0.5,1.0,0.99
0,11,0.6,1.0,0.99
0,11,0.7,1.0,0.99
0,11,0.8,1.0,0.99
0,11,0.9,0.55165,0.49
0,11,1.0,0.05478,0.0
0,11,1.1,0.05413,0.0
0,11,1.2,0.05487,0.0
0,11,1.3,0.0549,0.0
0,11,1.4,0.05558,0.0
0,11,1.5,0.05319,0.0
0,11,1.6,0.05473,0.0
0,11,1.7,0.05456,0.0
0,11,1.8,0.05497,0.0
0,11,1.9,0.0559,0.0
0,11,2.0,0.05494,0.0
0,12,0.0,1.0,0.99
0,12,0.1,1.0,0.99
0,12,0.2,1.0,0.99
0,12,0.3,1.0,0.99
0,12,0.4,1.0,0.99
0,12,0.5,1.0,0.99
0,12,0.6,1.0,0.99
0,12,0.7,1.0,0.99
0,12,0.8,1.0,0.99
0,12,0.9,0.54774,0.49
0,12,1.0,0.053,0.0
0,12,1.1,0.05361,0.0
0,12,1.2,0.05335,0.0
0,12,1.3,0.0521,0.0
0,12,1.4,0.05332,0.0
0,12,1.5,0.0522,0.0
0,12,1.6,0.05386,0.0
0,12,1.7,0.05375,0.0
0,12,1.8,0.05376,0.0
0,12,1.9,0.05385,0.0
0,12,2.0,0.05437,0.0
0,13,0.0,1.0,0.99
0,13,0.1,1.0,0.99
0,13,0.2,1.0,0.99
0,13,0.3,1.0,0.99
0,13,0.4,1.0,0.99
0,13,0.5,1.0,0.99
0,13,0.6,1.0,0.99
0,13,0.7,1.0,0.99
0,13,0.8,1.0,0.99
0,13,0.9,0.54435,0.49
0,13,1.0,0.05227,0.0
0,13,1.1,0.05165,0.0
0,13,1.2,0.05184,0.0
0,13,1.3,0.05191,0.0
0,13,1.4,0.05271,0.0
0,13,1.5,0.05129,0.0
0,13,1.6,0.05232,0.0
0,13,1.7,0.0533,0.0
0,13,1.8,0.0531,0.0
0,13,1.9,0.0524,0.0
0,13,2.0,0.05327,0.0
0,14,0.0,1.0,0.99
0,14,0.1,1.0,0.99
0,14,0.2,1.0,0.99
0,14,0.3,1.0,0.99
0,14,0.4,1.0,0.99
0,14,0.5,1.0,0.99
0,14,0.6,1.0,0.99
0,14,0.7,1.0,0.99
0,14,0.8,1.0,0.99
0,14,0.9,0.54136,0.49
0,14,1.0,0.05108,0.0
0,14,1.1,0.05086,0.0
0,14,1.2,0.05161,0.0
0,14,1.3,0.05173,0.0
0,14,1.4,0.05219,0.0
0,14,1.5,0.05055,0.0
0,14,1.6,0.05115,0.0
0,14,1.7,0.05071,0.0
0,14,1.8,0.05168,0.0
0,14,1.9,0.05077,0.0
0,14,2.0,0.051,0.0
