0,0,0.0,1.0,1.0,0.99,0.98839
0,0,0.1,1.0,1.0,0.99,0.0
0,0,0.2,1.0,1.0,0.99,0.0
0,0,0.3,1.0,1.0,0.99,0.0
0,0,0.4,1.0,1.0,0.99,0.0
0,0,0.5,1.0,1.0,0.99,0.0
0,0,0.6,1.0,1.0,0.99,0.0
0,0,0.7,1.0,1.0,0.99,0.0
0,0,0.8,1.0,1.0,0.99,0.0
0,0,0.9,1.0,1.0,0.99,0.0
0,0,1.0,1.0,1.0,0.0,0.0
0,0,1.1,1.0,1.0,0.0,0.0
0,0,1.2,1.0,1.0,0.0,0.0
0,0,1.3,1.0,1.0,0.0,0.0
0,0,1.4,1.0,1.0,0.0,0.0
0,0,1.5,1.0,1.0,0.0,0.0
0,0,1.6,1.0,1.0,0.0,0.0
0,0,1.7,1.0,1.0,0.0,0.0
0,0,1.8,1.0,1.0,0.0,0.0
0,0,1.9,1.0,1.0,0.0,0.0
0,0,2.0,1.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,0.99,0.99
0,1,0.1,1.0,1.0,0.99,0.99
0,1,0.2,1.0,1.0,0.99,0.99
0,1,0.3,1.0,1.0,0.99,0.99
0,1,0.4,1.0,1.0,0.99,0.99
0,1,0.5,1.0,1.0,0.99,0.99
0,1,0.6,1.0,1.0,0.99,0.99
0,1,0.7,1.0,0.99173,0.99,0.96675
0,1,0.8,1.0,0.98297,0.99,0.9409
0,1,0.9,1.0,0.82787,0.99,0.49527
0,1,1.0,0.82092,0.82122,0.49,0.49
0,1,1.1,0.82275,0.82045,0.49,0.49
0,1,1.2,0.81563,0.81662,0.48585,0.48552
0,1,1.3,0.70032,0.70694,0.35159,0.35305
0,1,1.4,0.57388,0.64884,0.23167,0.28759
0,1,1.5,0.60832,0.5784,0.2533,0.22222
0,1,1.6,0.65655,0.65551,0.29679,0.29621
0,1,1.7,0.4724,0.49273,0.16188,0.19585
0,1,1.8,0.38757,0.50733,0.1569,0.20272
0,1,1.9,0.40504,0.33384,0.11991,0.09767
0,1,2.0,0.34147,0.32708,0.08739,0.08086
0,2,0.0,1.0,1.0,0.99,0.99
0,2,0.1,1.0,1.0,0.99,0.99
0,2,0.2,1.0,1.0,0.99,0.99
0,2,0.3,1.0,1.0,0.99,0.99
0,2,0.4,1.0,1.0,0.99,0.99
0,2,0.5,1.0,1.0,0.99,0.99
0,2,0.6,1.0,1.0,0.99,0.99
0,2,0.7,1.0,1.0,0.99,0.99
0,2,0.8,1.0,1.0,0.99,0.99
0,2,0.9,1.0,0.82994,0.99,0.69351
0,2,1.0,0.71667,0.70967,0.47995,0.47561
0,2,1.1,0.71515,0.71431,0.49,0.49
0,2,1.2,0.6483,0.64683,0.42318,0.4224
0,2,1.3,0.38172,0.389,0.20125,0.19069
0,2,1.4,0.29897,0.19002,0.1305,0.06983
0,2,1.5,0.22885,0.36485,0.08751,0.18675
0,2,1.6,0.11668,0.18878,0.01672,0.07476
0,2,1.7,0.12224,0.33712,0.0161,0.16469
0,2,1.8,0.20375,0.1326,0.07033,0.02
0,2,1.9,0.2134,0.12042,0.07723,0.01416
0,2,2.0,0.132,0.13218,0.02,0.02
0,3,0.0,1.0,1.0,0.99,0.99
0,3,0.1,1.0,1.0,0.99,0.99
0,3,0.2,1.0,1.0,0.99,0.99
0,3,0.3,1.0,1.0,0.99,0.99
0,3,0.4,1.0,1.0,0.99,0.99
0,3,0.5,1.0,1.0,0.99,0.99
0,3,0.6,1.0,1.0,0.99,0.99
0,3,0.7,1.0,1.0,0.99,0.99
0,3,0.8,1.0,1.0,0.99,0.99
0,3,0.9,1.0,0.78414,0.99,0.67301
0,3,1.0,0.63326,0.62777,0.4575,0.4539
0,3,1.1,0.65686,0.66053,0.49,0.49
0,3,1.2,0.3098,0.46761,0.16818,0.31573
0,3,1.3,0.22245,0.12389,0.10478,0.0349
0,3,1.4,0.10014,0.2994,0.01276,0.15238
0,3,1.5,0.14777,0.21237,0.04781,0.09005
0,3,1.6,0.1474,0.1604,0.04808,0.05662
0,3,1.7,0.13631,0.145,0.03904,0.04242
0,3,1.8,0.10029,0.09665,0.01257,0.01111
